text,is_quote_status,retweet_count,favorite_count,favorited,retweeted,username
@tarasimkins Always. My stalker partner!!,False,0,0,False,False,SuttonBStracke
@CameronDecades @hbvogue @pamelabalk @socialprimer @jessicatrentpr How could I miss???,False,0,0,False,False,SuttonBStracke
@JessicaTrentPR @artistkimberlyb @laphil @huffpostarts can't wait to hear all!!!,False,0,0,False,False,SuttonBStracke
@JessicaTrentPR you must come next year ! @PS_ARTS,False,0,0,False,False,SuttonBStracke
@CameronDecades @hbvogue @pamelabalk @socialprimer @jessicatrentpr what else. Graduating from kindergarten.,False,0,0,False,False,SuttonBStracke
Southern young ladies and budding fashionistas @CameronDecades @HBVogue @PamelaBalk @socialprimer @JessicaTrentPR http://t.co/5Wzzh0o4,False,0,0,False,False,SuttonBStracke
Sitting in the sun with @PamelaBalk discussing our oh so comfortable and sexy @Brian_Atwood shoes,False,0,0,False,False,SuttonBStracke
RT @ArtistKimberlyB: Don Giovanni Rodarte @laphil @huffpostarts @suttonslaw IT WAS BEYOND! http://t.co/zEvltGIq,False,1,0,False,False,SuttonBStracke
Love @PS_ARTS Bag Lunch @ArtistKimberlyB @KMD_Jewelry,False,0,1,False,False,SuttonBStracke
@SocietyNewsLA @tastybrand @ps_arts @judy8chang great charity! Remind me to #neverwearthatagain!!;),False,1,0,False,False,SuttonBStracke
RT @SocietyNewsLA: @SuttonsLaw @TastyBrand Just posted 40 pix from fab @PS_Arts Bag Lunch! http://t.co/qnBKz1AO,False,1,0,False,False,SuttonBStracke
RT @JimmyVanBramer: Our children deserve more. As a representative of @nyccouncil it should be our duty to sustain this funding for our  ...,False,3,0,False,False,SuttonBStracke
pantone811's photo http://t.co/NSURDhnw,False,0,0,False,False,SuttonBStracke
@KissMakeupbyM tomorrow night!!,False,0,0,False,False,SuttonBStracke
"RT @JessicaTrentPR: Email jerks who killed young mountain lion. In 122 yrs, only 6 fatal attacks. director@dfg.ca.gov, police@smgov.net  ...",False,1,0,False,False,SuttonBStracke
@CameronDecades this pic is sexy sexy!,False,0,0,False,False,SuttonBStracke
http://t.co/ybsGHzyw,False,1,0,False,False,SuttonBStracke
@JessicaTrentPR r u going to PS Arts Bag lunch Wednesday,False,0,0,False,False,SuttonBStracke
camerondecades's photo http://t.co/xoK7krs7 via @instagram as it should be,False,0,0,False,False,SuttonBStracke
RT @DalaiLama: Genuine friendship depends on genuine affection and taking a sense of responsibility for each other.,False,11331,0,False,False,SuttonBStracke
camerondecades's photo http://t.co/66emwUaf via @instagram I want to borrow!!,False,0,0,False,False,SuttonBStracke
Goodbye #PARIS see you in June,False,0,0,False,False,SuttonBStracke
Can't wait to carry new summer tote from @Moynat! @CameronDecades,False,0,0,False,False,SuttonBStracke
"RT @btravisNYC: Yes, Ill have the grits.",False,1,0,False,False,SuttonBStracke
50 Shades of Red @LouboutinWorld @koryblum,False,0,0,False,False,SuttonBStracke
@koryblum @ocbeachmama foie gras pate for me today,False,0,0,False,False,SuttonBStracke
RT @ninagarcia: We all need to go to London to see this exhibit: Belle of the ballgowns: a guide to the V&amp;A exhibition http://t.co/o ...,False,30,0,False,False,SuttonBStracke
@koryblum @nordstrom agreed! Not suitable for trying suits!!,False,0,0,False,False,SuttonBStracke
"Nothing better than sweet bow ties as gifts from the ever amazing #alexismabille for hubby, jealous @CameronDecades? http://t.co/fl5Nxvqo",False,0,0,False,False,SuttonBStracke
At #LeBristol in my beautiful @MaryKatrantzou love! http://t.co/7yz4Y3Mi,False,0,0,False,False,SuttonBStracke
Got @Dior gown but no @KissMakeupbyM what to do???,False,0,0,False,False,SuttonBStracke
"@CameronDecades Yes Master, see u there",False,0,0,False,False,SuttonBStracke
RT @LK_inLA: MySeatFinder fetches you a better seat automatically http://t.co/K9OweqXu via @msnbc_travel,False,1,0,False,False,SuttonBStracke
RT @LK_inLA: MySeatFinder fetches you a better seat automatically http://t.co/K9OweqXu via @msnbc_travel,False,1,0,False,False,SuttonBStracke
Sutton's Law: ABT: The Spring Gala http://t.co/kwjVO12W @ABT #ABTgala,False,1,0,False,False,SuttonBStracke
@CameronDecades Couture Chic. The only way to fly biz,False,0,0,False,False,SuttonBStracke
@CameronDecades I packed all carry on. Professional.,False,0,0,False,False,SuttonBStracke
#PARIS apartment search with friend before #cannes2012 in love with France !!! http://t.co/IYFgvAqv,False,0,0,False,False,SuttonBStracke
@CameronDecades done,False,0,0,False,False,SuttonBStracke
RT @I_LOVE_NY: Life isn’t about finding yourself. Life is about creating yourself – George Bernard Shaw.,False,39,0,False,False,SuttonBStracke
@CameronDecades a plane,False,0,0,False,False,SuttonBStracke
RT @KissMakeupbyM: Mary Linda Lamar!!!!! Gorgeous!!! @chiomega @suttonslaw  http://t.co/19RhVhOz,False,1,0,False,False,SuttonBStracke
@CameronDecades what am I getting u for your bday?,False,0,0,False,False,SuttonBStracke
@nytimesfashion 12 years ago we were in Vows http://t.co/DdcUwiEd,False,0,0,False,False,SuttonBStracke
Spending @toddeischeid money in #PARIS @LouboutinWorld @GiambattistaPR etc,False,0,0,False,False,SuttonBStracke
RT @koryblum: Save the @louboutinworld! Next time wear Melissa plastic shoes. @SuttonsLaw Site Mobile Melisa - http://t.co/tRGHRqKY hugs ...,False,1,0,False,False,SuttonBStracke
@SuttonsLaw: My @givenchy trench saved me in pouring NYC! @LouboutinWorld loubies are soaked http://t.co/KZTBRIwb,False,0,0,False,False,SuttonBStracke
Inspired by @HBVogue my men in red socks at @ABTBallet gala http://t.co/xjlcppj5,False,0,0,False,False,SuttonBStracke
with cute @Nate_Berkus after @ABTBallet http://t.co/FRT1S5Be,False,2,1,False,False,SuttonBStracke
RT @chicduchic: #MaryKatrantzou @marykatrantzou FW12 @thehudsonsbayco http://t.co/37LVRzJD,False,4,0,False,False,SuttonBStracke
My boys in red socks of @HBVogue style at @ABTBallet gala http://t.co/21ULdyqr,False,0,0,False,False,SuttonBStracke
Wearing @JPGaultier to @ABTBallet with Catharine Soros and Olivia Ucko http://t.co/1auruabl,False,0,0,False,False,SuttonBStracke
@ABTBallet opening with friends in @JPGaultier yummy! http://t.co/93sBMb7w,False,0,0,False,False,SuttonBStracke
http://t.co/cv9uwDpx with @KissMakeupbyM in @JPGaultier for @ABTBallet,False,0,0,False,False,SuttonBStracke
Lisa Perry loves my new neoprene @LouboutinWorld  to pair with her sequin Panther dress for #cannes2012 http://t.co/DdmLnOK6,False,0,0,False,False,SuttonBStracke
RT @KissMakeupbyM: Love @suttonslaw   @ lisa perry http://t.co/3qyerfbJ,False,1,0,False,False,SuttonBStracke
Prepping for @ABTBallet gala with my @KissMakeupbyM,False,0,0,False,False,SuttonBStracke
Shopping NYC for some @MaryKatrantzou today!,False,0,0,False,False,SuttonBStracke
"RT @koryblum: ""I put some new shows on and suddenly everything is right""--paolo nutini @SuttonsLaw it's a girls thing  http://t.co/M1ZE55cY",False,1,0,False,False,SuttonBStracke
@koryblum love love love!!! Who??,False,0,0,False,False,SuttonBStracke
"RT @DalaiLama: Unlike the body, when it comes to training the mind, there is no limit to how far we can go.",False,9810,0,False,False,SuttonBStracke
@KissMakeupbyM @camerondecades Cam looks prettier than I do...,False,0,0,False,False,SuttonBStracke
"RT @blummer27: Happy Mothers Day to my mom, my wife &amp; all moms. You have given us life, love &amp; guidance. I love you! XOXO #Extra ...",False,3,0,False,False,SuttonBStracke
@Jeanne_Beker @lisatant @bernadettemorra stay longer! I get there Wednesday- would love to see u!,False,0,0,False,False,SuttonBStracke
Packing. Again. For @ABTBallet #ABTgala and Paris. How to fit Couture @JPGaultier???,False,0,0,False,False,SuttonBStracke
Never too young for a bow tie @socialprimer http://t.co/NNShdUJt,False,0,0,False,False,SuttonBStracke
Lovely dinner with @GustavoDudamel last night and the #LAphilharmonic,False,0,0,False,False,SuttonBStracke
Sutton&amp;#39;s Law: To Bill Maher: http://t.co/uI8VtYPw @billmaher,False,0,0,False,False,SuttonBStracke
"RT @koryblum: @SuttonsLaw RT @HuffingtonPost: Finally, the history of the stiletto explained http://t.co/sJ0icSqV",False,1,0,False,False,SuttonBStracke
"RT @tarasimkins: Thanks @Westobou Festival for sharing Judy Garland with us today.  XOXO + Press on, T http://t.co/AmpUo2ar",False,1,0,False,False,SuttonBStracke
Cameron Silver Packs for Cannes to Promote 'Versailles '73: American Runway Revolution' - Hollywood Reporter http://t.co/mBY1tKYu,False,1,0,False,False,SuttonBStracke
RT @OscarPRGirl: im not drinking wine anymore im only drinking tequila.,False,77,0,False,False,SuttonBStracke
RT @styledotcom: A glimpse at @OfficialRodarte costumes at @nycballet gala. JM http://t.co/qslT6W2c,False,8,0,False,False,SuttonBStracke
"""I have to have my way. It is a chromosomal defect in my family,"" Julia Sugarbaker",False,1,0,False,False,SuttonBStracke
Searching for new Loubies @LouboutinWorld for @ABTBallet gala on Monday. What to pair with @JPGaultier Couture???,False,0,0,False,False,SuttonBStracke
RT @TheGroveLA: Fun night tonight with @CameronDecades @Swarovski @TheGroveLA.  #SwarovskiUSA http://t.co/wA6OItoR,False,3,0,False,False,SuttonBStracke
RT @SocietyNewsLA: http://t.co/7al09tCX - 2/25/12 Vidal Sassoon w/ 1960s icon Peggy Moffitt http://t.co/l6V01qXp pix http://t.co/XKbauo2i,False,1,0,False,False,SuttonBStracke
Sutton&amp;#39;s Law: Oh what a Met!: http://t.co/c5axb5Id #Metgala,False,0,0,False,False,SuttonBStracke
@CameronDecades @kissmakeupbym I'm slow on the learning curve...,False,0,0,False,False,SuttonBStracke
"@SuttonsLaw: With my Cam @CameronDecades Pre #Metgala festivities, beautiful makeup by @KissMakeupbyM http://t.co/nx2a7TTc",False,0,0,False,False,SuttonBStracke
@MaryKatrantzou that dress led me to her - I introduced myself to the dress!!,False,0,0,False,False,SuttonBStracke
RT @Jeanne_Beker: Picasso's genius was that he pushed his own parameters + refused to be locked into one style. We ALL need to think out ...,False,29,0,False,False,SuttonBStracke
With the lovely @Sumayajackson post #Metgala http://t.co/t5Nb2vtW,False,0,0,False,False,SuttonBStracke
RT @CameronDecades: Hey that's me hanging tonight with @swarovski in Costa Mesa from 6 to 8 pm. Be there! http://t.co/sp3vcxel,False,2,0,False,False,SuttonBStracke
@TimTebow Can't beat hanging with Tim Tebow at #Metgala #ImpossibleConversations http://t.co/SXkXUfHS,False,0,1,False,False,SuttonBStracke
With the beautiful Heather at #Metgala #ImpossibleConversations Monday night http://t.co/q7wyKW6A,False,0,0,False,False,SuttonBStracke
RT @swarovski: Meet @CameronDecades at South Coast Plaza tonight from 6 to 8. Get inspired to mix vintage fashion with modern accessorie ...,False,3,0,False,False,SuttonBStracke
kissandmakeupbym's photo http://t.co/7jdnmAqT via @instagram Sweet memories!!!!,False,0,0,False,False,SuttonBStracke
RT @CameronDecades: “@KissMakeupbyM: I have to say.... @camerondecades  you look so HoT!!! http://t.co/nDnFMfXr”why thank you!,False,1,0,False,False,SuttonBStracke
@MaryKatrantzou just saw this:( I'm in London in June- maybe we could get together then??!,False,0,0,False,False,SuttonBStracke
@momofmac must recount story of after party! Partying like rock stars...,False,0,0,False,False,SuttonBStracke
@momofmac oh my. Ended up at Carey Mulligan's room until 4...,False,0,0,False,False,SuttonBStracke
Cocktails at Carlyle in Alexis Mabille before #Metgala #ImpossibleConversations,False,0,0,False,False,SuttonBStracke
RT @VestitiMarcella: Will do! RT @KyleEditorAt The Gagosian Gallery's Richard Avedon exhibit with @marieclaire @ninagarcia must see for ...,False,3,0,False,False,SuttonBStracke
@CameronDecades @fashion_critic_ @marykatrantzou and drink champagne and taste caviar!,False,0,0,False,False,SuttonBStracke
@MaryKatrantzou yes!!,False,0,0,False,False,SuttonBStracke
Too many compliments to count on my new @louboutinustore rose gold wedges,False,0,0,False,False,SuttonBStracke
@MaryKatrantzou we should have done lunch! What r u doing here?,False,0,0,False,False,SuttonBStracke
With @CameronDecades at Bemmelmans wearing fave dress by @MaryKatrantzou,False,0,0,False,False,SuttonBStracke
Final fitting for Alexis Mabille dress for @metmuseum party- love!!!!,False,0,0,False,False,SuttonBStracke
@igeekigirl love vintage pillow cases,False,0,0,False,False,SuttonBStracke
Great piece on Annie Leibovitz luncheon for MOCA @koryblum http://t.co/syEkrufh @SocietyNewsLA  page 2 pics!,False,0,0,False,False,SuttonBStracke
"RT @SocietyNewsLA: 35 photos from MOCA fete for Annie Leibovitz with Maria Shriver, artists, stars, patrons - http://t.co/fRLVwrND via @ ...",False,1,0,False,False,SuttonBStracke
RT @CFDA: Just passed the @metmuseum and prep has started for @voguemagazine's Met gala.  Excited to see the livestream!,False,28,0,False,False,SuttonBStracke
RT @CameronDecades: I'm looking for a prom date in OC on 9 May @swarovski from 6 to 8!  Details attached. http://t.co/druOd0bp,False,1,0,False,False,SuttonBStracke
RT @CameronDecades: Me in Jil Sander by Raf Simons at last July's Dior Couture show by Gladys Palmer. I predicted Raf! http://t.co/e7xc2JRp,False,1,0,False,False,SuttonBStracke
Sutton&amp;#39;s Law: Darling Dior: http://t.co/UofWaM2W @Dior,False,0,0,False,False,SuttonBStracke
"RT @Adam___Green: Off-Bway is the new Bway: I pick some winners, and @voguemagazine picks some outfits, for this year's @TheTonyAwards h ...",False,13,0,False,False,SuttonBStracke
Sutton&amp;#39;s Law: Leibovitz + AKRIS + MOCA = Creative Inspiration: http://t.co/Xc0TdJ5P,False,1,0,False,False,SuttonBStracke
RT @JessicaTrentPR: Bless the South &amp; Louisville. Flight from Dallas there filled w/ proper gentlemen dressed in linen suits &amp; b ...,False,1,0,False,False,SuttonBStracke
kissandmakeupbym's photo http://t.co/RQ1ZNGtg via @instagram. So fun!!!,False,0,0,False,False,SuttonBStracke
RT @KissMakeupbyM: 14 Karat Gold containers!! #prada @suttonslaw  http://t.co/gKKw7FeI,False,1,0,False,False,SuttonBStracke
RT @SocietyNewsLA: Maria Shriver honors Annie Liebovitz with MOCA Distinguished Women in the Arts Award - http://t.co/2BI9bcgZ via @Soci ...,False,2,0,False,False,SuttonBStracke
RT @KissMakeupbyM: Preparing for #Prada... with the fabulous @suttonslaw  http://t.co/lX2AnFiV,False,1,0,False,False,SuttonBStracke
RT @JessicaTrentPR: With the lovely belle @suttonslaw @ the MoCA women in the arts luncheon  @ Beverly Wilshire  http://t.co/sSJqqY0R,False,1,0,False,False,SuttonBStracke
@LouboutinWorld every day is a special day,False,0,0,False,False,SuttonBStracke
Meeting Annie Leibowitz at @MOCA,False,0,0,False,False,SuttonBStracke
@CameronDecades I'm in heaven- lucky girl!,False,0,0,False,False,SuttonBStracke
RT @ariannephillips: Gaultier ! @jpgaultier @mdna #madonna #happy #amazing #hero http://t.co/dl9sM7Xe,False,14,0,False,False,SuttonBStracke
@Dior Need vintage Dior for Dior luncheon this week @CameronDecades,False,0,0,False,False,SuttonBStracke
RT @KissMakeupbyM: @CameronDecades will u dress me for the pRada after pArty???,False,1,0,False,False,SuttonBStracke
RT @ArtistKimberlyB: Stepping into abstraction http://t.co/EPt0zoji,False,1,0,False,False,SuttonBStracke
RT @JessicaTrentPR: Edith Palm Trunk Show http://t.co/y0aaMXQi,False,1,0,False,False,SuttonBStracke
Sunning in AZ in prep for #Metgala,False,0,0,False,False,SuttonBStracke
Livin young and wild and free,False,0,0,False,False,SuttonBStracke
Private. Is there any other way to fly?,False,0,0,False,False,SuttonBStracke
@voguemagazine @metmuseum @hbvogue Stunning- can't wait to go!,False,0,0,False,False,SuttonBStracke
"RT @ABTBallet: Watch ABT's @worksandprocess performances LIVE online this Sunday, 4/29 and Monday, 4/30 at 7:30pm EST. http://t.co/j8ijrxxH",False,9,0,False,False,SuttonBStracke
Out on the fake cig.,False,0,0,False,False,SuttonBStracke
@CameronDecades Augusta girls think you r hot Cam,False,0,0,False,False,SuttonBStracke
Sitting with Southern Belles in LA discussing how @NoReservations needs to come to Augusta to try Masters tournie sandwiches.,False,0,0,False,False,SuttonBStracke
RT @louboutinustore: @SuttonsLaw Christian Louboutin Very Riche 120mm http://t.co/Ikh4TL6r,False,1,0,False,False,SuttonBStracke
Sutton's Law: Young Designers Hit LA http://t.co/sIYlmotf,False,0,0,False,False,SuttonBStracke
http://t.co/VGDjsuk9 ummm Baby Cam??? @CameronDecades,False,0,0,False,False,SuttonBStracke
RT @LK_inLA: 'Dream Suite' Indeed: All About Virgin Atlantic's Revamped Upper Class http://t.co/qgM2Fa1k via @sharethis,False,1,0,False,False,SuttonBStracke
Sutton's Law: Trashy but Classy http://t.co/pn8FEEYM,False,0,0,False,False,SuttonBStracke
So trashy! @LouboutinWorld http://t.co/FZXLUJbB,False,0,0,False,False,SuttonBStracke
@blummer27 @philip_humber meanwhile we r raising $ for St Mary's,False,0,0,False,False,SuttonBStracke
